n;x_n;|x_n - x_n-1|;log(|x_n - x_n-1|);|x_n - x_r|;log(|x_n - x_r|);alpha;lambda
1;0.771695495188047;0.000000000000000;-inf;0.033293044160353;-1.477646493170155;0.000000000000000;0.000000000000000
2;0.778599569607522;0.006904074419476;-2.160894535978615;0.026388969740878;-1.578577564860885;0.000000000000000;0.000000000000000
3;0.783895714992361;0.005296145384839;-2.276040101558018;0.021092824356039;-1.675865263782704;0.941101679942222;0.572244169518498
4;0.788022351473874;0.004126636481512;-2.384403786762692;0.016966187874526;-1.770415728161992;0.953150473986826;0.609543795323644
5;0.791275540624960;0.003253189151087;-2.487690684678486;0.013712998723440;-1.862867564420029;0.962427058819997;0.641392738619084
6;0.793863176776269;0.002587636151309;-2.587096790054225;0.011125362572131;-1.953685826593346;0.969685642487884;0.668622750584427
7;0.795935753119777;0.002072576343508;-2.683489463212716;0.009052786228623;-2.043217734884729;0.975432225036106;0.691907622493742
8;0.797604867186082;0.001669114066305;-2.777513982868882;0.007383672162318;-2.131727594384243;0.980021533794219;0.711809003173827
9;0.798954886442284;0.001350019256201;-2.869660036836582;0.006033652906116;-2.219419676808366;0.983710800219094;0.728803527267720
10;0.800050594599060;0.001095708156776;-2.960305105322180;0.004937944749340;-2.306453773697490;0.986691518882111;0.743299969700175
11;0.800942371408490;0.000891776809431;-3.049743825625408;0.004046167939910;-2.392956095400496;0.989109201958195;0.755650883838773
12;0.801669801919773;0.000727430511283;-3.138208486888696;0.003318737428627;-2.479027106678310;0.991076217239422;0.766161081334715
13;0.802264253233628;0.000594451313854;-3.225883708732882;0.002724286114772;-2.564747283124310;0.992680448392242;0.775094221573511
14;0.802750753197926;0.000486499964299;-3.312917187266058;0.002237786150474;-2.650181418302153;0.993991326531654;0.782678203722627
15;0.803149385318537;0.000398632120611;-3.399427710045914;0.001839154029863;-2.735381896907511;0.995064146709922;0.789109740180760
16;0.803476340911152;0.000326955592616;-3.485511229577281;0.001512198437247;-2.820391215086884;0.995943229629509;0.794558325940493
17;0.803744723582892;0.000268382671739;-3.571245528037224;0.001243815765508;-2.905243942754973;0.996664283089195;0.799169724385443
18;0.803965171580750;0.000220447997858;-3.656693841147960;0.001023367767650;-2.989968265839616;0.997256195444026;0.803069047165434
19;0.804146344089932;0.000181172509182;-3.741907700787882;0.000842195258468;-3.074587207972802;0.997742416320399;0.806363475477867
20;0.804295304485525;0.000148960395593;-3.826929183009005;0.000693234862875;-3.159119604680703;0.998142032583026;0.809144665351617
21;0.804417824574046;0.000122520088521;-3.911792698086418;0.000570714774354;-3.243580884526014;0.998470613946384;0.811490860310863
22;0.804518627601566;0.000100803027520;-3.996526424087411;0.000469911746834;-3.327983698366055;0.998740884323243;0.813468751193265
23;0.804601583360229;0.000082955758664;-4.081153460525646;0.000386955988171;-3.412338428215199;0.998963256886486;0.815135096063101
24;0.804669865518444;0.000068282158214;-4.165692760466636;0.000318673829956;-3.496653600072634;0.999146264281105;0.816538136987696
25;0.804726078952090;0.000056213433646;-4.250159886187618;0.000262460396310;-3.580936219730791;0.999296904700244;0.817718823798370
26;0.804772363111056;0.000046284158966;-4.334567623469519;0.000216176237344;-3.665192046541746;0.999420922677413;0.818711878495963
27;0.804810476144666;0.000038113033610;-4.418926482144911;0.000178063203734;-3.749425817013163;0.999523036986709;0.819546713204226
28;0.804841863512373;0.000031387367707;-4.503245104764871;0.000146675836027;-3.833641427700807;0.999607124811188;0.820248209038848
29;0.804867714039258;0.000025850526885;-4.587530600690049;0.000120825309142;-3.917842085009145;0.999676375190284;0.820837411639837
30;0.804889005780535;0.000021291741276;-4.671788819737647;0.000099533567865;-4.002030427996929;0.999733410119748;0.821332090720743
31;0.804906543593073;0.000017537812539;-4.756024576396718;0.000081995755327;-4.086208629152643;0.999780387764517;0.821747253740719
32;0.804920989944191;0.000014446351117;-4.840241833852962;0.000067549404209;-4.170378477135818;0.999819082549369;0.822095544936519
33;0.804932890195833;0.000011900251642;-4.924443854937687;0.000055649152567;-4.254541444776673;0.999850956594168;0.822387636736058
34;0.804942693368988;0.000009803173155;-5.008633326266412;0.000045845979411;-4.338698744966024;0.000000000000000;0.000000000000000
